"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1596.42797528979","1678.5386821661","1743.79082870858","1848.54613117278","2073.02617190671","2005.12294981568","1914.92052269921","2138.57127613677","2496.84032693267","2490.87969931688","2523.11103007296","2584.51421861794","2878.36523325355","2790.42301632324","2765.03045761567","2685.90483425282","2802.94351568874","3048.15030017436","3274.0397668925","3048.72113679675","2976.19161967797","3199.67367125865","3144.9117773766","3319.53362106334","3387.50037601232","3785.42992583894","4049.09249928773","4208.92375986015","4370.14715363506","5019.83386372163","5104.66003208443","5409.51169243976","",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921.889892578125","948.098754882813","951.0390625","954.640319824219","952.589294433594","975.648620605469","1019.36175537109","1051.77783203125","1074.71069335938","1113.14721679688","1156.6279296875","1220.88806152344","1293.65222167969","1370.32824707031","1472.28100585938","1587.42370605469","1695.14208984375","1807.44641113281","1894.53857421875","1957.61474609375","2052.95849609375","2193.04443359375","2067.2216796875","2160.54858398438","2205.88671875","2301.0576171875","2417.69140625","2458.3427734375","2570.95361328125","2686.455078125","2690.92456054688","2836.24243164063","",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665.18300109782","702.492368657596","718.163366983624","769.353067007864","808.595007159417","895.936776028159","968.475785685772","1005.72783897654","1035.65778742413","1098.68771644721","1123.10949570406","1171.71741875295","1254.29859006536","1320.01235403011","1405.51228751309","1497.23122781253","1660.76042841045","1795.67184025396","1932.10455376682","2017.06670250562","2094.43358222527","2271.72782380035","2030.65095782","2038.31298834005","2121.45438054228","2171.23714577409","2141.12432937018","2128.39686875661","2239.1525969382","2344.9758791051","2363.19203234959","2467.89933666955","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7613.64453125","7171.25537109375","6589.552734375","5784.65673828125","4577.8271484375","4136.16357421875","3824.48657226563","3808.27319335938","3811.8759765625","3894.40380859375","4260.27685546875","4789.681640625","5172.96044921875","5824.12451171875","6736.79541015625","7214.11181640625","8054.0400390625","9004.8798828125","9434.435546875","8093.5556640625","8559.9296875","9246.76953125","9705.3583984375","11111.0517578125","10743.5859375","10164.3271484375","11148.1962890625","11860.560546875","12631.6572265625","13345.3828125","13087.3095703125","14219.7900390625","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3267.87110059953","3396.30081949336","3483.34327792615","3656.92774215037","3822.17092539124","4006.04479316382","4244.35396382051","4515.87441671993","4565.23697058148","4758.2698053913","5156.18156236327","5420.52674011933","5723.85177519874","6138.46848996461","6783.16269273459","7508.27505663452","8507.54219163283","9511.15697825764","10436.8887458066","10739.7148964217","11697.9565989433","12739.9225143726","13561.4757009029","14287.6807867414","14757.2241849913","14826.5823813818","15279.804649424","16094.0773617889","17186.8835768264","18031.4609632185","17970.3759021942","19926.0433444659","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6367.81767508599","6776.20962476001","7436.79930470184","7771.00755608475","8466.29250333606","8469.95808197013","9054.40235875361","9941.02702337075","10450.4724159054","10340.6338936199","10329.0441288779","10128.9323083662","9475.62521761534","9729.38080126694","10479.1072214316","11600.4567915604","12431.2229160154","13576.3199202823","14796.4189349093","15485.8926307941","16852.1425221653","18041.9292992329","18234.6490811926","19176.7722456077","20145.6226836455","20272.1917651318","22522.6242966631","23106.9981937526","23738.507962893","24238.1330518821","23024.0989100538","25048.7239739287","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23888.6000088133","24342.2589048189","25418.9907763319","26387.2937338171","27694.853416234","28690.8757013347","29967.7127181749","31459.1389804773","32853.6769523009","34515.3902272076","36329.9560727102","37133.623113437","37997.7596573051","39490.2749557007","41724.6316287624","44123.4070679055","46302.0008800056","48050.2237771135","48570.0459804586","47194.9433547336","48650.6431283336","50065.9665041742","51784.4185738837","53291.1276891406","55123.8497869046","56762.7294515989","57866.7449341091","59914.7777969757","62805.2537579917","65094.7994287929","63027.6795267153","69287.536587952","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2658.56895831309","2677.25679805733","2375.24014248283","2322.23983508088","2204.78452346116","2190.81241768579","2225.867604098","2337.50662804754","2426.09641447273","2538.56661817121","2658.59476032295","2796.06294342704","2916.56014852074","3064.13992612853","3341.98673673307","3643.70087815586","3987.0664069016","4419.36187379524","4832.60160448551","5167.21147165329","5469.98073688253","5844.80756223251","6061.94715388358","6302.64724360333","6494.85994090061","6680.18470067684","6796.90489209483","6840.70986001707","7252.13735491307","7658.27240973498","7746.43096873538","8497.44830751167","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3936.25083575701","4104.88397992154","4448.76869257705","4731.13447818105","4758.35007236631","5224.89512011539","5383.61570161666","5669.10481697231","5973.20172905463","6230.82997012651","6486.78793588331","6759.10586047222","7243.33030948352","7904.3538187781","8488.03186011852","9017.29837512791","10000.9202479072","10670.2497326113","10969.183278275","10934.5263608054","10622.687451931","10837.6398916823","11052.9085661571","11694.775485825","12199.7559816533","12425.478024129","13530.4666367703","13633.0481192041","14421.4293626487","14788.8418149788","14211.4840320727","15045.301775408","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9533.13289570633","10560.1416805589","11192.9349212104","11233.8483052065","10961.4838690406","11388.116258933","11335.3514033098","12017.6314334943","11946.8376025279","11171.7256042553","11622.6066954163","12064.3770198481","10968.6676938614","10137.1780748432","12103.9421079383","13543.3654813626","15094.2917609382","16600.1191876771","17550.8099373169","16859.8308018946","16581.8188235595","17402.2756586571","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1184.12196042959","1269.69440116839","1382.00108709765","1499.16006806343","1636.06441366746","1798.52487006181","1970.78873528653","2136.50023689935","2253.39535166681","2363.7322712976","2552.68256648218","2743.4804103904","2932.06285595667","3163.50924230314","3457.79178976481","3797.04544109637","4146.95161233108","4519.04462775811","4819.01114836543","5059.34195261311","5391.16862073077","5793.92938147665","6364.97802344032","6724.63549773754","7240.73594019628","7595.68673804854","8277.68412933015","9050.68853386204","9866.21788271051","10684.6862750065","11022.9570002851","11676.108560425","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1638.26518212792","1704.10481268914","1744.03967390444","1754.57280425024","1907.69821327493","1920.53270303239","1954.22745734836","2037.00383066273","2036.16935568843","2023.81083264295","2139.30207823375","2059.98174123927","1933.3788505749","2005.16066460337","2089.03722739339","2214.53629006139","2417.24683231729","2493.32628311022","2619.16261749267","2651.00382980116","2652.84196980235","2728.06577367478","2741.50251852408","2736.27678485979","2806.79135861879","2778.24981673325","2867.3401226038","3031.19062820989","3117.78903412656","3199.93372594322","2992.17331338146","3057.41139994068","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5552.02096436337","5757.7253983414","5925.02817378962","6084.5455690657","6323.71577992775","6579.47793678488","6871.13925273063","7159.71371922577","7295.41833669283","7550.09220434922","8005.64643044416","8282.49532256236","8566.98248284461","8938.17152791114","9540.81999807992","10149.6356356702","10976.2299503581","11740.095382307","12278.2502736407","12228.5572492596","12875.196130937","13559.6966457622","14086.2732890135","14587.764103673","14955.2249267473","15091.5541186671","15517.2861192653","16155.8243778587","16958.3351217391","17607.6917967112","17150.5670807906","18607.4128987516","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2159.01945219262","2174.03823029085","2204.78575972464","2328.15471311216","2294.06210658515","2472.83256776033","2671.22477235877","2706.74151549165","2768.72099931007","2840.3477575853","3022.82305256878","3292.11885837185","3511.57672699538","3751.25825017974","3957.51243655173","4339.83903058095","4550.96678605657","4669.57412356812","4894.73566418465","4864.19657288083","5184.00669811333","5448.40655774285","5295.36308788782","5344.89904271797","5431.3882786039","5646.18714632563","6098.96611634401","6238.79587545592","6286.1965951319","6613.98283924675","6394.37580304947","6079.76427140823","",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6545.42072569482","6863.69132006238","7230.99771880633","7780.59446355734","8039.20797587196","8383.39731100106","8649.44949912369","9357.1351357728","10007.6892341976","10436.1688459323","11012.1096634242","11796.1533099963","11292.8626513626","13055.9007751033","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1809.10991233381","1913.49853754905","2038.81266267746","2090.39222425693","2195.7557260989","2287.96152862919","2362.86353496432","2456.25962543519","2558.41860998676","2617.15700322836","2763.46984701505","2854.33784404574","2933.64125460394","3022.45205976514","3142.12214845391","3327.60961271602","3435.02144424533","3536.90485811674","3626.12552377448","3679.94902746776","3895.22361027208","3370.91518530752","3258.19267772303","3437.42953621684","","","","","","","","","",
